,quarter_Quarter1,quarter_Quarter2,quarter_Quarter3,quarter_Quarter4,quarter_Quarter5,department_finishing,department_finishing ,department_sweing,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,probable_productivity
242,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.65,4.15,1039.0,1440.0,0.0,0.0,0.0,0.0,15.0,0.864583333,1.3301282046153846
243,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.8,3.94,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.858143939,1.07267992375
244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.8,26.16,1232.0,10620.0,75.0,0.0,0.0,0.0,59.0,0.850502311,1.06312788875
245,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.8,25.9,1218.0,10170.0,60.0,0.0,0.0,0.0,56.5,0.850136766,1.0626709575
246,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.8,2.9,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.837594697,1.04699337125
247,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.8,4.15,1039.0,1440.0,0.0,0.0,0.0,0.0,7.0,0.820833333,1.02604166625
248,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.8,11.61,1159.0,2970.0,50.0,0.0,0.0,0.0,31.5,0.800313433,1.00039179125
249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.8,11.61,972.0,5670.0,38.0,0.0,0.0,0.0,31.5,0.800246753,1.00030844125
250,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,26.16,1092.0,10620.0,63.0,0.0,0.0,0.0,59.0,0.800117103,1.00014637875
251,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.7,20.79,965.0,7320.0,0.0,0.0,0.0,0.0,58.0,0.700095563,1.0001365185714286
252,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.8,2.9,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.667329545,0.8341619312499999
253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.6,22.4,816.0,5100.0,23.0,0.0,0.0,0.0,57.0,0.600369686,1.0006161433333334
254,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.5,22.4,947.0,3390.0,23.0,0.0,0.0,0.0,56.5,0.499980334,0.999960668
255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.35,14.61,838.0,7200.0,23.0,0.0,0.0,0.0,55.0,0.35003125,1.0000892857142858
256,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.8,3.94,1039.0,1260.0,0.0,0.0,0.0,0.0,8.0,0.332359307,0.41544913375
257,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.8,51.02,1086.0,4260.0,27.0,0.0,0.0,0.0,57.0,0.311207464,0.38900933
258,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.8,3.94,1039.0,1260.0,0.0,0.0,0.0,0.0,8.0,0.247316017,0.30914502125
259,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.35,4.3,1039.0,3600.0,0.0,0.0,0.0,0.0,20.0,0.988636364,2.824675325714286
260,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.8,3.94,1039.0,3420.0,0.0,0.0,0.0,0.0,19.0,0.953110048,1.19138756
261,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8,3.94,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.884261364,1.105326705
262,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.65,4.15,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.860653409,1.3240821676923076
263,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.8,3.94,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.858143939,1.07267992375
264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8,26.16,1160.0,10620.0,75.0,0.0,0.0,0.0,59.0,0.850502311,1.06312788875
265,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.8,25.9,1177.0,8970.0,60.0,0.0,0.0,0.0,56.5,0.850415628,1.063019535
266,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.8,25.9,1281.0,10170.0,60.0,0.0,0.0,0.0,56.5,0.850136766,1.0626709575
267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.8,26.16,1369.0,10620.0,63.0,0.0,0.0,0.0,59.0,0.800117103,1.00014637875
268,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.8,11.61,1084.0,4950.0,38.0,0.0,0.0,0.0,31.5,0.80003139,1.0000392375
269,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.8,11.61,1216.0,4950.0,50.0,0.0,0.0,0.0,31.5,0.80003139,1.0000392375
270,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.7,20.79,391.0,10440.0,0.0,0.0,0.0,0.0,58.0,0.700060345,1.0000862071428573
271,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.8,2.9,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.689299242,0.8616240525
272,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.5,22.52,1102.0,10170.0,30.0,0.0,0.0,0.0,56.5,0.660683293,1.321366586
273,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.65,22.52,872.0,10080.0,26.0,0.0,0.0,0.0,56.0,0.650130952,1.0002014646153847
274,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.8,2.9,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.606912879,0.75864109875
275,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.6,22.52,1076.0,10170.0,23.0,0.0,0.0,0.0,56.5,0.600291767,1.0004862783333333
276,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.5,14.89,917.0,9900.0,30.0,0.0,0.0,0.0,55.0,0.500025069,1.000050138
277,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.5,22.94,1044.0,9810.0,23.0,0.0,0.0,0.0,54.5,0.499998888,0.999997776
278,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.65,4.15,1039.0,2700.0,0.0,0.0,0.0,0.0,15.0,0.98719697,1.5187645692307692
279,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.8,3.94,1039.0,1800.0,0.0,0.0,0.0,0.0,10.0,0.980909091,1.22613636375
280,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.8,3.94,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.974621212,1.218276515
281,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,3.94,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.884261364,1.105326705
282,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.8,3.94,1039.0,1800.0,0.0,0.0,0.0,0.0,10.0,0.82680303,1.0335037875
283,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.8,11.41,1067.0,5490.0,63.0,0.0,0.0,0.0,30.5,0.800343766,1.0004297075
284,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.8,11.61,1039.0,5670.0,63.0,0.0,0.0,0.0,31.5,0.800246753,1.00030844125
285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.8,25.9,1396.0,10170.0,50.0,0.0,0.0,0.0,56.5,0.800128721,1.00016090125
286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.8,25.9,1292.0,10170.0,50.0,0.0,0.0,0.0,56.5,0.800128721,1.00016090125
287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,48.68,171.0,10620.0,63.0,0.0,0.0,0.0,59.0,0.800117103,1.00014637875
288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.8,26.16,1128.0,10620.0,63.0,0.0,0.0,0.0,59.0,0.800117103,1.00014637875
289,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.6,22.94,865.0,6570.0,23.0,0.0,0.0,0.0,56.5,0.77011398,1.2835233
290,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.7,22.52,825.0,10170.0,50.0,0.0,0.0,0.0,56.5,0.7005417,1.0007738571428573
291,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.8,2.9,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.675568182,0.8444602274999999
292,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.8,2.9,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.661837121,0.82729640125
293,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.65,22.52,1163.0,9720.0,35.0,0.0,0.0,0.0,54.0,0.650198653,1.00030562
294,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.6,22.52,1140.0,10170.0,30.0,0.0,0.0,0.0,56.5,0.600291767,1.0004862783333333
295,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.6,14.89,1027.0,10080.0,38.0,0.0,0.0,0.0,56.0,0.600273268,1.0004554466666669
296,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.8,2.9,1039.0,900.0,0.0,0.0,0.0,0.0,5.0,0.465757576,0.5821969699999999
297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.7,41.19,1052.0,10440.0,21.0,0.0,0.0,0.0,58.0,0.452012539,0.6457321985714286
298,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.8,4.15,1039.0,1260.0,0.0,0.0,0.0,0.0,7.0,0.313852814,0.39231601749999995
299,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.6,4.15,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.852793561,1.4213226016666667
300,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.65,4.15,1039.0,2160.0,0.0,0.0,0.0,0.0,12.0,0.838383838,1.2898212892307692
301,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.8,2.9,1039.0,1800.0,0.0,0.0,0.0,0.0,10.0,0.804848485,1.00606060625
302,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.8,11.41,1140.0,5490.0,63.0,0.0,0.0,0.0,30.5,0.800343766,1.0004297075
303,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.8,48.84,624.0,10170.0,50.0,0.0,0.0,0.0,56.5,0.800128721,1.00016090125
304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.8,25.9,1288.0,10170.0,38.0,0.0,0.0,0.0,56.5,0.800128721,1.00016090125
305,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.8,26.16,1381.0,3660.0,50.0,0.0,0.0,0.0,59.0,0.800015009,1.00001876125
306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.7,22.52,882.0,10170.0,50.0,0.0,0.0,0.0,56.5,0.7005417,1.0007738571428573
307,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.7,22.52,1002.0,10080.0,40.0,0.0,0.0,0.0,56.0,0.700094156,1.0001345085714286
308,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.8,2.9,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.692045455,0.86505681875
309,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.8,26.87,585.0,5670.0,56.0,0.0,0.0,0.0,31.5,0.662255892,0.8278198649999999
310,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.65,22.52,1138.0,10170.0,35.0,0.0,0.0,0.0,56.5,0.650416734,1.000641129230769
311,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.65,14.89,1140.0,10260.0,44.0,0.0,0.0,0.0,57.0,0.650299575,1.0004608846153846
312,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.65,22.94,1025.0,10170.0,26.0,0.0,0.0,0.0,56.5,0.650243497,1.0003746107692306
313,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.8,2.9,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.639867424,0.7998342799999999
314,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.6,20.4,1031.0,10440.0,30.0,0.0,0.0,0.0,58.0,0.600062696,1.0001044933333334
315,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.8,3.94,1039.0,1800.0,0.0,0.0,0.0,0.0,10.0,0.582045455,0.72755681875
316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8,49.1,1381.0,10350.0,24.0,0.0,0.0,0.0,57.5,0.403242161,0.5040527012499999
317,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.7,3.94,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.235795455,0.33685065000000003
318,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.7,4.3,1039.0,5040.0,0.0,0.0,0.0,0.0,28.0,0.977272727,1.3961038957142857
319,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.8,3.94,1039.0,1800.0,0.0,0.0,0.0,0.0,10.0,0.964106061,1.2051325762499998
320,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.65,4.15,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.958901515,1.4752330999999999
321,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.8,11.41,1028.0,4380.0,50.0,0.0,0.0,0.0,31.0,0.800358775,1.00044846875
322,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.8,25.9,1380.0,3630.0,50.0,0.0,0.0,0.0,56.5,0.800162602,1.0002032525
323,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.8,26.16,1196.0,10620.0,63.0,0.0,0.0,0.0,59.0,0.800117103,1.00014637875
324,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.8,2.9,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.793844697,0.99230587125
325,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,22.94,1006.0,10170.0,38.0,0.0,0.0,0.0,56.5,0.750517565,1.07216795
326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.7,22.52,930.0,10260.0,63.0,0.0,0.0,0.0,57.0,0.750068049,1.0715257842857144
327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7,22.52,1095.0,10170.0,50.0,0.0,0.0,0.0,56.5,0.750062751,1.0715182157142857
328,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.7,22.52,938.0,10080.0,63.0,0.0,0.0,0.0,56.0,0.750057359,1.071510512857143
329,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.7,14.89,1484.0,10260.0,50.0,0.0,0.0,0.0,57.0,0.700170388,1.0002434114285714
330,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.8,2.9,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.683806818,0.8547585225
331,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.65,20.4,1255.0,8280.0,35.0,0.0,0.0,0.0,58.0,0.650066445,1.000102223076923
332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.8,48.84,1040.0,10260.0,30.0,0.0,0.0,0.0,57.0,0.576460393,0.7205754912499999
333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,22.94,1492.0,10170.0,30.0,0.0,0.0,0.0,56.5,0.549969429,1.099938858
334,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.7,3.94,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.538399621,0.7691423157142858
335,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.7,4.15,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.409545455,0.5850649357142857
336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.35,15.26,1111.0,6120.0,23.0,0.0,0.0,0.0,34.0,0.35021836,1.0006238857142857
337,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.7,4.15,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,1.033570076,1.47652868
338,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.8,11.41,1047.0,5580.0,63.0,0.0,0.0,0.0,31.0,0.800261486,1.0003268575
339,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.8,25.9,1434.0,10170.0,50.0,0.0,0.0,0.0,56.5,0.800128721,1.00016090125
340,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.8,26.16,399.0,10620.0,63.0,0.0,0.0,0.0,59.0,0.800117103,1.00014637875
341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.7,22.52,983.0,10260.0,63.0,0.0,0.0,0.0,57.0,0.750068049,1.0715257842857144
342,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.7,22.52,1108.0,10080.0,63.0,0.0,0.0,0.0,56.0,0.750057359,1.071510512857143
343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.7,22.52,1134.0,8460.0,50.0,0.0,0.0,0.0,57.0,0.750037968,1.0714828114285715
344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.7,22.94,1363.0,10260.0,50.0,0.0,0.0,0.0,57.0,0.750031898,1.07147414
345,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.8,3.94,1039.0,1800.0,0.0,0.0,0.0,0.0,10.0,0.72830303,0.9103787874999999
346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.7,14.89,1501.0,10260.0,50.0,0.0,0.0,0.0,57.0,0.700170388,1.0002434114285714
347,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.7,20.4,1352.0,10260.0,50.0,0.0,0.0,0.0,57.0,0.700063796,1.0000911371428571
348,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.8,2.9,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.639867424,0.7998342799999999
349,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.5,15.26,1352.0,3720.0,23.0,0.0,0.0,0.0,34.0,0.500290419,1.000580838
350,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.35,22.94,1450.0,10080.0,30.0,0.0,0.0,0.0,56.0,0.400332792,1.143807977142857
351,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.7,4.15,1039.0,2700.0,0.0,0.0,0.0,0.0,15.0,0.362666667,0.5180952385714286
352,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.75,4.3,1039.0,6000.0,0.0,0.0,0.0,0.0,20.0,0.978525641,1.3047008546666665
353,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.7,3.94,1039.0,5100.0,0.0,0.0,0.0,0.0,17.0,0.912202112,1.3031458742857145
354,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.75,22.52,825.0,10080.0,94.0,0.0,0.0,0.0,56.0,0.900556277,1.2007417026666667
355,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.8,11.61,916.0,5760.0,75.0,0.0,0.0,0.0,89.0,0.850410511,1.06301313875
356,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.8,3.94,1039.0,2400.0,0.0,0.0,0.0,0.0,8.0,0.827147436,1.033934295
357,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.8,25.9,562.0,7470.0,38.0,0.0,0.0,0.0,56.5,0.800436542,1.0005456775
358,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.7,22.94,1422.0,10500.0,60.0,0.0,0.0,0.0,57.0,0.800415742,1.14345106
359,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.7,22.52,1206.0,10080.0,75.0,0.0,0.0,0.0,56.0,0.800020563,1.1428865185714288
360,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.7,4.15,1039.0,2400.0,0.0,0.0,0.0,0.0,8.0,0.758173077,1.0831043957142859
361,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.7,20.4,1404.0,10440.0,50.0,0.0,0.0,0.0,58.0,0.750344828,1.0719211828571429
362,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.7,22.52,1139.0,10260.0,63.0,0.0,0.0,0.0,57.0,0.750068049,1.0715257842857144
